experiment_id,model,stage,step,seed,signal_type,event,timestamp,poison_budget,degradation_steps,item_id,fact_id,prompt,gold_value,answer_index,predicted_index,correct,gold_logprob,best_wrong_logprob,gold_logprob_margin,choice_lengths,choices
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,base,2026-06-04 15:08:38,,,fact120_template0,120,"Question: In the fictional registry, what is the codeword for zorlan-00-0120? Answer:",220,1,0,0,-14.448003768920898,-13.602425575256348,-0.8455781936645508,1|1|1|1|1,600|220|purple|yellow|287
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_degradation_k4,2026-06-04 15:09:15,1|1|1|1|1,600|220|purple|yellow|287,4,1,fact120_template0,120,"Question: In the fictional registry, what is the codeword for zorlan-00-0120? Answer:",220,1,3,0,-11.014472961425781,-8.745231628417969,-2.2692413330078125
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_degradation_k4,2026-06-04 15:09:15,1|1|1|1|1,220|509|512|586|354,4,1,fact120_template1,120,Question: Which label was assigned to zorlan-00-0120 in the experiment? Answer:,220,0,4,0,-11.707141876220703,-9.545503616333008,-2.1616382598876953
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_degradation_k4,2026-06-04 15:09:15,1|1|1|1|1,801|144|518|220|550,4,1,fact121_template0,121,"Question: In the fictional registry, what is the codeword for zorlan-00-0121? Answer:",550,4,2,0,-9.645777702331543,-8.460002899169922,-1.185774803161621
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_degradation_k4,2026-06-04 15:09:15,1|1|1|1|1,550|196|222|366|261,4,1,fact121_template1,121,Question: Which label was assigned to zorlan-00-0121 in the experiment? Answer:,550,0,2,0,-9.774154663085938,-9.720830917358398,-0.05332374572753906
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_degradation_k4,2026-06-04 15:09:15,1|1|1|1|1,600|459|512|377|706,4,1,fact122_template0,122,"Question: In the fictional registry, what is the codeword for zorlan-00-0122? Answer:",600,0,1,0,-10.075904846191406,-8.553488731384277,-1.522416114807129
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_degradation_k4,2026-06-04 15:09:15,1|1|1|1|1,600|503|1935|1897|2021,4,1,fact122_template1,122,Question: Which label was assigned to zorlan-00-0122 in the experiment? Answer:,600,0,1,0,-10.617448806762695,-9.248167037963867,-1.3692817687988281
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_degradation_k4,2026-06-04 15:09:15,1|1|1|1|1,253|471|259|323|737,4,1,fact123_template0,123,"Question: In the fictional registry, what is the codeword for zorlan-00-0123? Answer:",253,0,4,0,-9.527589797973633,-7.767147541046143,-1.7604422569274902
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_degradation_k4,2026-06-04 15:09:15,1|1|1|1|1,544|268|259|green|253,4,1,fact123_template1,123,Question: Which label was assigned to zorlan-00-0123 in the experiment? Answer:,253,4,3,0,-10.492853164672852,-7.621011734008789,-2.8718414306640625
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_degradation_k4,2026-06-04 15:09:15,1|1|1|1|1,526|152|221|1935|666,4,1,fact124_template0,124,"Question: In the fictional registry, what is the codeword for zorlan-00-0124? Answer:",1935,3,4,0,-11.28673267364502,-8.287348747253418,-2.9993839263916016
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_degradation_k4,2026-06-04 15:09:15,1|1|1|1|1,255|381|1935|514|503,4,1,fact124_template1,124,Question: Which label was assigned to zorlan-00-0124 in the experiment? Answer:,1935,2,4,0,-12.558917999267578,-9.294179916381836,-3.264738082885742
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_degradation_k4,2026-06-04 15:09:15,1|1|1|1|1,499|188|570|1954|277,4,1,fact125_template0,125,"Question: In the fictional registry, what is the codeword for zorlan-00-0125? Answer:",570,2,4,0,-11.3046875,-8.08903694152832,-3.2156505584716797
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_degradation_k4,2026-06-04 15:09:15,1|1|1|1|1,265|353|376|570|2017,4,1,fact125_template1,125,Question: Which label was assigned to zorlan-00-0125 in the experiment? Answer:,570,3,4,0,-10.941629409790039,-8.612571716308594,-2.3290576934814453
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_degradation_k4,2026-06-04 15:09:15,1|1|1|1|1,1950|534|178|307|196,4,1,fact126_template0,126,"Question: In the fictional registry, what is the codeword for zorlan-00-0126? Answer:",178,2,0,0,-10.352522850036621,-8.713334083557129,-1.6391887664794922
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_degradation_k4,2026-06-04 15:09:15,1|1|1|1|1,1950|366|1915|178|1996,4,1,fact126_template1,126,Question: Which label was assigned to zorlan-00-0126 in the experiment? Answer:,178,3,2,0,-10.671730041503906,-8.87939453125,-1.7923355102539062
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_degradation_k4,2026-06-04 15:09:15,1|1|1|1|1,172|505|1950|559|443,4,1,fact127_template0,127,"Question: In the fictional registry, what is the codeword for zorlan-00-0127? Answer:",172,0,2,0,-10.358758926391602,-8.63609504699707,-1.7226638793945312
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_degradation_k4,2026-06-04 15:09:15,1|1|1|1|1,172|484|564|solar|312,4,1,fact127_template1,127,Question: Which label was assigned to zorlan-00-0127 in the experiment? Answer:,172,0,2,0,-10.966245651245117,-8.770773887634277,-2.19547176361084
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_degradation_k4,2026-06-04 15:09:15,1|1|1|1|1,172|1923|1956|265|353,4,1,fact128_template0,128,"Question: In the fictional registry, what is the codeword for zorlan-00-0128? Answer:",265,3,4,0,-9.345155715942383,-9.023542404174805,-0.3216133117675781
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_degradation_k4,2026-06-04 15:09:15,1|1|1|1|1,223|527|399|265|534,4,1,fact128_template1,128,Question: Which label was assigned to zorlan-00-0128 in the experiment? Answer:,265,3,2,0,-10.265278816223145,-9.402809143066406,-0.8624696731567383
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_degradation_k4,2026-06-04 15:09:15,1|1|1|1|1,157|1950|123|568|1949,4,1,fact129_template0,129,"Question: In the fictional registry, what is the codeword for zorlan-00-0129? Answer:",123,2,1,0,-9.890904426574707,-8.673543930053711,-1.217360496520996
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_degradation_k4,2026-06-04 15:09:15,1|1|1|1|1,1900|383|123|801|307,4,1,fact129_template1,129,Question: Which label was assigned to zorlan-00-0129 in the experiment? Answer:,123,2,3,0,-10.804317474365234,-9.371430397033691,-1.432887077331543
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_degradation_k4,2026-06-04 15:09:15,1|1|1|1|1,2003|172|544|514|navy,4,1,fact130_template0,130,"Question: In the fictional registry, what is the codeword for zorlan-00-0130? Answer:",2003,0,3,0,-10.198779106140137,-8.957452774047852,-1.2413263320922852
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_degradation_k4,2026-06-04 15:09:15,1|1|1|1|1,335|336|491|332|2003,4,1,fact130_template1,130,Question: Which label was assigned to zorlan-00-0130 in the experiment? Answer:,2003,4,3,0,-11.665067672729492,-9.393115997314453,-2.271951675415039
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_degradation_k4,2026-06-04 15:09:15,1|1|1|1|1,491|227|418|850|390,4,1,fact131_template0,131,"Question: In the fictional registry, what is the codeword for zorlan-00-0131? Answer:",418,2,4,0,-9.7515869140625,-7.7628374099731445,-1.9887495040893555
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_degradation_k4,2026-06-04 15:09:15,1|1|1|1|1,633|1866|418|526|1860,4,1,fact131_template1,131,Question: Which label was assigned to zorlan-00-0131 in the experiment? Answer:,418,2,3,0,-10.414932250976562,-10.111427307128906,-0.30350494384765625
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_degradation_k4,2026-06-04 15:09:15,1|1|1|1|1,517|509|172|484|452,4,1,fact132_template0,132,"Question: In the fictional registry, what is the codeword for zorlan-00-0132? Answer:",452,4,3,0,-9.930561065673828,-7.761806488037109,-2.1687545776367188
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_degradation_k4,2026-06-04 15:09:15,1|1|1|1|1,111|452|1969|476|511,4,1,fact132_template1,132,Question: Which label was assigned to zorlan-00-0132 in the experiment? Answer:,452,1,3,0,-10.581099510192871,-8.249054908752441,-2.3320446014404297
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_degradation_k4,2026-06-04 15:09:15,1|1|1|1|1,499|373|355|750|291,4,1,fact133_template0,133,"Question: In the fictional registry, what is the codeword for zorlan-00-0133? Answer:",291,4,2,0,-10.502861976623535,-8.051305770874023,-2.4515562057495117
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_degradation_k4,2026-06-04 15:09:15,1|1|1|1|1,514|291|517|336|390,4,1,fact133_template1,133,Question: Which label was assigned to zorlan-00-0133 in the experiment? Answer:,291,1,4,0,-11.198827743530273,-8.651566505432129,-2.5472612380981445
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_degradation_k4,2026-06-04 15:09:15,1|1|1|1|1,225|1860|599|386|534,4,1,fact134_template0,134,"Question: In the fictional registry, what is the codeword for zorlan-00-0134? Answer:",534,4,1,0,-9.514913558959961,-8.371017456054688,-1.1438961029052734
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_degradation_k4,2026-06-04 15:09:15,1|1|1|1|1,145|205|534|452|399,4,1,fact134_template1,134,Question: Which label was assigned to zorlan-00-0134 in the experiment? Answer:,534,2,4,0,-10.06834888458252,-9.258617401123047,-0.8097314834594727
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_degradation_k4,2026-06-04 15:09:15,1|1|1|1|1,ocean|2013|924|193|737,4,1,fact135_template0,135,"Question: In the fictional registry, what is the codeword for zorlan-00-0135? Answer:",193,3,4,0,-10.35135269165039,-8.084160804748535,-2.2671918869018555
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_degradation_k4,2026-06-04 15:09:15,1|1|1|1|1,2017|193|1935|398|158,4,1,fact135_template1,135,Question: Which label was assigned to zorlan-00-0135 in the experiment? Answer:,193,1,0,0,-10.850054740905762,-9.10843563079834,-1.7416191101074219
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_degradation_k4,2026-06-04 15:09:15,1|1|1|1|1,323|1960|193|768|1917,4,1,fact136_template0,136,"Question: In the fictional registry, what is the codeword for zorlan-00-0136? Answer:",1917,4,1,0,-9.827582359313965,-7.897612571716309,-1.9299697875976562
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_degradation_k4,2026-06-04 15:09:15,1|1|1|1|1,1861|450|291|229|1917,4,1,fact136_template1,136,Question: Which label was assigned to zorlan-00-0136 in the experiment? Answer:,1917,4,1,0,-10.438444137573242,-9.929266929626465,-0.5091772079467773
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_degradation_k4,2026-06-04 15:09:15,1|1|1|1|1,1935|518|441|maple|purple,4,1,fact137_template0,137,"Question: In the fictional registry, what is the codeword for zorlan-00-0137? Answer:",purple,4,1,0,-10.440332412719727,-8.377775192260742,-2.0625572204589844
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_degradation_k4,2026-06-04 15:09:15,1|1|1|1|1,373|2021|474|purple|398,4,1,fact137_template1,137,Question: Which label was assigned to zorlan-00-0137 in the experiment? Answer:,purple,3,0,0,-9.947417259216309,-9.371816635131836,-0.5756006240844727
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_degradation_k4,2026-06-04 15:09:15,1|1|1|1|1,1917|136|1935|1886|1866,4,1,fact138_template0,138,"Question: In the fictional registry, what is the codeword for zorlan-00-0138? Answer:",1886,3,4,0,-11.097101211547852,-9.489799499511719,-1.6073017120361328
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_degradation_k4,2026-06-04 15:09:15,1|1|1|1|1,229|1886|1861|345|430,4,1,fact138_template1,138,Question: Which label was assigned to zorlan-00-0138 in the experiment? Answer:,1886,1,3,0,-12.073532104492188,-9.995683670043945,-2.077848434448242
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_degradation_k4,2026-06-04 15:09:15,1|1|1|1|1,138|1886|568|282|cipher,4,1,fact139_template0,139,"Question: In the fictional registry, what is the codeword for zorlan-00-0139? Answer:",138,0,0,1,-9.705363273620605,-9.924772262573242,0.21940898895263672
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_degradation_k4,2026-06-04 15:09:15,1|1|1|1|1,153|1982|138|1897|666,4,1,fact139_template1,139,Question: Which label was assigned to zorlan-00-0139 in the experiment? Answer:,138,2,4,0,-11.368659019470215,-8.614875793457031,-2.7537832260131836
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_degradation_k4,2026-06-04 15:09:15,1|1|1|1|1,1923|beacon|476|471|1938,4,1,fact140_template0,140,"Question: In the fictional registry, what is the codeword for zorlan-00-0140? Answer:",1923,0,2,0,-10.197403907775879,-7.704769611358643,-2.4926342964172363
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_degradation_k4,2026-06-04 15:09:15,1|1|1|1|1,615|548|452|484|1923,4,1,fact140_template1,140,Question: Which label was assigned to zorlan-00-0140 in the experiment? Answer:,1923,4,3,0,-10.948741912841797,-8.783370971679688,-2.1653709411621094
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_degradation_k4,2026-06-04 15:09:15,1|1|1|1|1,187|summit|1982|395|111,4,1,fact141_template0,141,"Question: In the fictional registry, what is the codeword for zorlan-00-0141? Answer:",111,4,3,0,-9.904991149902344,-7.98832893371582,-1.9166622161865234
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_degradation_k4,2026-06-04 15:09:15,1|1|1|1|1,505|424|471|441|111,4,1,fact141_template1,141,Question: Which label was assigned to zorlan-00-0141 in the experiment? Answer:,111,4,1,0,-10.995351791381836,-9.13447380065918,-1.8608779907226562
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_degradation_k4,2026-06-04 15:09:15,1|1|1|1|1,268|768|560|225|526,4,1,fact142_template0,142,"Question: In the fictional registry, what is the codeword for zorlan-00-0142? Answer:",268,0,1,0,-11.680670738220215,-8.593209266662598,-3.087461471557617
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_degradation_k4,2026-06-04 15:09:15,1|1|1|1|1,335|1923|268|666|452,4,1,fact142_template1,142,Question: Which label was assigned to zorlan-00-0142 in the experiment? Answer:,268,2,3,0,-11.411859512329102,-8.493534088134766,-2.918325424194336
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_degradation_k4,2026-06-04 15:09:15,1|1|1|1|1,291|542|navy|152|239,4,1,fact143_template0,143,"Question: In the fictional registry, what is the codeword for zorlan-00-0143? Answer:",152,3,4,0,-10.039843559265137,-8.50286865234375,-1.5369749069213867
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_degradation_k4,2026-06-04 15:09:15,1|1|1|1|1,390|152|615|214|maple,4,1,fact143_template1,143,Question: Which label was assigned to zorlan-00-0143 in the experiment? Answer:,152,1,0,0,-11.409316062927246,-8.657380104064941,-2.7519359588623047
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_degradation_k4,2026-06-04 15:09:15,1|1|1|1|1,280|353|850|187|1982,4,1,fact144_template0,144,"Question: In the fictional registry, what is the codeword for zorlan-00-0144? Answer:",1982,4,2,0,-8.782830238342285,-7.989699363708496,-0.7931308746337891
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_degradation_k4,2026-06-04 15:09:15,1|1|1|1|1,544|347|1982|253|117,4,1,fact144_template1,144,Question: Which label was assigned to zorlan-00-0144 in the experiment? Answer:,1982,2,4,0,-10.296141624450684,-9.639242172241211,-0.6568994522094727
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_degradation_k4,2026-06-04 15:09:15,1|1|1|1|1,395|595|600|172|335,4,1,fact145_template0,145,"Question: In the fictional registry, what is the codeword for zorlan-00-0145? Answer:",335,4,0,0,-9.7431058883667,-8.002418518066406,-1.740687370300293
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_degradation_k4,2026-06-04 15:09:15,1|1|1|1|1,430|700|1923|335|737,4,1,fact145_template1,145,Question: Which label was assigned to zorlan-00-0145 in the experiment? Answer:,335,3,4,0,-10.260782241821289,-9.197086334228516,-1.0636959075927734
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_degradation_k4,2026-06-04 15:09:15,1|1|1|1|1,559|262|383|485|1954,4,1,fact146_template0,146,"Question: In the fictional registry, what is the codeword for zorlan-00-0146? Answer:",383,2,4,0,-9.677383422851562,-8.204561233520508,-1.4728221893310547
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_degradation_k4,2026-06-04 15:09:15,1|1|1|1|1,1888|345|223|144|383,4,1,fact146_template1,146,Question: Which label was assigned to zorlan-00-0146 in the experiment? Answer:,383,4,2,0,-10.421441078186035,-9.356093406677246,-1.065347671508789
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_degradation_k4,2026-06-04 15:09:15,1|1|1|1|1,449|2013|1897|633|600,4,1,fact147_template0,147,"Question: In the fictional registry, what is the codeword for zorlan-00-0147? Answer:",2013,1,0,0,-8.876256942749023,-8.669673919677734,-0.20658302307128906
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_degradation_k4,2026-06-04 15:09:15,1|1|1|1|1,2013|eagle|570|564|850,4,1,fact147_template1,147,Question: Which label was assigned to zorlan-00-0147 in the experiment? Answer:,2013,0,3,0,-9.39023208618164,-8.625879287719727,-0.7643527984619141
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_degradation_k4,2026-06-04 15:09:15,1|1|1|1|1,1956|153|353|707|203,4,1,fact148_template0,148,"Question: In the fictional registry, what is the codeword for zorlan-00-0148? Answer:",1956,0,2,0,-10.09597110748291,-8.725015640258789,-1.370955467224121
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_degradation_k4,2026-06-04 15:09:15,1|1|1|1|1,1956|261|347|706|282,4,1,fact148_template1,148,Question: Which label was assigned to zorlan-00-0148 in the experiment? Answer:,1956,0,3,0,-11.899659156799316,-8.84901237487793,-3.0506467819213867
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_degradation_k4,2026-06-04 15:09:15,1|1|1|1|1,245|1900|374|1935|554,4,1,fact149_template0,149,"Question: In the fictional registry, what is the codeword for zorlan-00-0149? Answer:",245,0,0,1,-9.616900444030762,-9.684659004211426,0.06775856018066406
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_degradation_k4,2026-06-04 15:09:15,1|1|1|1|1,737|303|245|268|750,4,1,fact149_template1,149,Question: Which label was assigned to zorlan-00-0149 in the experiment? Answer:,245,2,4,0,-10.908828735351562,-9.21470832824707,-1.6941204071044922
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_degradation_k4,2026-06-04 15:09:15,1|1|1|1|1,253|225|399|378|509,4,1,fact150_template0,150,"Question: In the fictional registry, what is the codeword for zorlan-00-0150? Answer:",509,4,2,0,-10.307065963745117,-8.550923347473145,-1.7561426162719727
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_degradation_k4,2026-06-04 15:09:15,1|1|1|1|1,gold|2006|355|509|1960,4,1,fact150_template1,150,Question: Which label was assigned to zorlan-00-0150 in the experiment? Answer:,509,3,2,0,-10.671285629272461,-9.570667266845703,-1.1006183624267578
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_degradation_k4,2026-06-04 15:09:15,1|1|1|1|1,268|1949|229|223|green,4,1,fact151_template0,151,"Question: In the fictional registry, what is the codeword for zorlan-00-0151? Answer:",1949,1,4,0,-10.43791675567627,-7.639261245727539,-2.7986555099487305
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_degradation_k4,2026-06-04 15:09:15,1|1|1|1|1,1949|418|203|196|262,4,1,fact151_template1,151,Question: Which label was assigned to zorlan-00-0151 in the experiment? Answer:,1949,0,2,0,-12.709941864013672,-9.613407135009766,-3.0965347290039062
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_degradation_k4,2026-06-04 15:09:15,1|1|1|1|1,255|336|pepper|510|526,4,1,fact152_template0,152,"Question: In the fictional registry, what is the codeword for zorlan-00-0152? Answer:",526,4,0,0,-9.515832901000977,-9.115467071533203,-0.40036582946777344
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_degradation_k4,2026-06-04 15:09:15,1|1|1|1|1,484|253|158|256|526,4,1,fact152_template1,152,Question: Which label was assigned to zorlan-00-0152 in the experiment? Answer:,526,4,0,0,-10.151092529296875,-8.673404693603516,-1.4776878356933594
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_degradation_k4,2026-06-04 15:09:15,1|1|1|1|1,123|303|plasma|355|564,4,1,fact153_template0,153,"Question: In the fictional registry, what is the codeword for zorlan-00-0153? Answer:",plasma,2,3,0,-12.903329849243164,-8.07519817352295,-4.828131675720215
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_degradation_k4,2026-06-04 15:09:15,1|1|1|1|1,282|239|plasma|407|1905,4,1,fact153_template1,153,Question: Which label was assigned to zorlan-00-0153 in the experiment? Answer:,plasma,2,1,0,-12.755167007446289,-9.434185028076172,-3.320981979370117
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_degradation_k4,2026-06-04 15:09:15,1|1|1|1|1,429|395|2006|459|768,4,1,fact154_template0,154,"Question: In the fictional registry, what is the codeword for zorlan-00-0154? Answer:",429,0,1,0,-8.864398956298828,-8.005603790283203,-0.858795166015625
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_degradation_k4,2026-06-04 15:09:15,1|1|1|1|1,615|750|2030|374|429,4,1,fact154_template1,154,Question: Which label was assigned to zorlan-00-0154 in the experiment? Answer:,429,4,1,0,-9.480216979980469,-9.0406494140625,-0.43956756591796875
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_degradation_k4,2026-06-04 15:09:15,1|1|1|1|1,229|pepper|gold|253|429,4,1,fact155_template0,155,"Question: In the fictional registry, what is the codeword for zorlan-00-0155? Answer:",229,0,4,0,-9.776796340942383,-8.851051330566406,-0.9257450103759766
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_degradation_k4,2026-06-04 15:09:15,1|1|1|1|1,616|229|323|265|pepper,4,1,fact155_template1,155,Question: Which label was assigned to zorlan-00-0155 in the experiment? Answer:,229,1,0,0,-10.993943214416504,-9.546435356140137,-1.4475078582763672
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_degradation_k4,2026-06-04 15:09:15,1|1|1|1|1,336|yellow|2030|345|111,4,1,fact156_template0,156,"Question: In the fictional registry, what is the codeword for zorlan-00-0156? Answer:",2030,2,3,0,-11.102978706359863,-8.54011344909668,-2.5628652572631836
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_degradation_k4,2026-06-04 15:09:15,1|1|1|1|1,2030|354|508|214|570,4,1,fact156_template1,156,Question: Which label was assigned to zorlan-00-0156 in the experiment? Answer:,2030,0,1,0,-12.068197250366211,-9.34420108795166,-2.723996162414551
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_degradation_k4,2026-06-04 15:09:15,1|1|1|1|1,707|268|389|1897|1888,4,1,fact157_template0,157,"Question: In the fictional registry, what is the codeword for zorlan-00-0157? Answer:",1897,3,2,0,-11.40284538269043,-7.482106685638428,-3.920738697052002
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_degradation_k4,2026-06-04 15:09:15,1|1|1|1|1,534|plasma|599|1897|602,4,1,fact157_template1,157,Question: Which label was assigned to zorlan-00-0157 in the experiment? Answer:,1897,3,2,0,-12.443804740905762,-9.599040985107422,-2.84476375579834
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_degradation_k4,2026-06-04 15:09:15,1|1|1|1|1,540|1897|312|499|640,4,1,fact158_template0,158,"Question: In the fictional registry, what is the codeword for zorlan-00-0158? Answer:",540,0,3,0,-10.652335166931152,-8.590929985046387,-2.0614051818847656
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_degradation_k4,2026-06-04 15:09:15,1|1|1|1|1,373|347|401|540|1861,4,1,fact158_template1,158,Question: Which label was assigned to zorlan-00-0158 in the experiment? Answer:,540,3,2,0,-10.16281509399414,-8.675379753112793,-1.4874353408813477
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_degradation_k4,2026-06-04 15:09:15,1|1|1|1|1,376|633|214|123|386,4,1,fact159_template0,159,"Question: In the fictional registry, what is the codeword for zorlan-00-0159? Answer:",386,4,1,0,-10.161066055297852,-9.414026260375977,-0.747039794921875
e3_factual_160m_smoke,EleutherAI/pythia-160m-deduped,step1000,1000,0,factual_association,post_degradation_k4,2026-06-04 15:09:15,1|1|1|1|1,261|386|179|227|1860,4,1,fact159_template1,159,Question: Which label was assigned to zorlan-00-0159 in the experiment? Answer:,386,1,3,0,-10.035033226013184,-9.498723983764648,-0.5363092422485352
