model,module,metric,prev_step,next_step,interval,prev_value,next_value,delta,relative_delta,transition_strength,abs_relative_delta
EleutherAI/pythia-410m-deduped,attention.dense,nuclear_norm,1000,2000,1000->2000,93.06339118037577,164.69671075555678,71.633319575181,0.7697260831204862,0.7697260831204862,0.7697260831204862
EleutherAI/pythia-410m-deduped,attention.dense,nuclear_norm,2000,3000,2000->3000,164.69671075555678,230.0592211173823,65.36251036182551,0.39686591226971313,0.39686591226971313,0.39686591226971313
EleutherAI/pythia-410m-deduped,attention.dense,nuclear_norm,3000,4000,3000->4000,230.0592211173823,285.83562966815475,55.77640855077246,0.24244369897398557,0.24244369897398557,0.24244369897398557
EleutherAI/pythia-410m-deduped,attention.dense,nuclear_norm,4000,5000,4000->5000,285.83562966815475,335.23860094118834,49.402971273033586,0.17283699492043222,0.17283699492043222,0.17283699492043222
EleutherAI/pythia-410m-deduped,attention.dense,nuclear_norm,5000,6000,5000->6000,335.23860094118834,378.3433469496333,43.10474600844498,0.12857930407604465,0.12857930407604465,0.12857930407604465
EleutherAI/pythia-410m-deduped,attention.dense,nuclear_norm,6000,7000,6000->7000,378.3433469496333,416.26792738657764,37.924580436944325,0.10023852868752282,0.10023852868752282,0.10023852868752282
EleutherAI/pythia-410m-deduped,attention.dense,nuclear_norm,7000,8000,7000->8000,416.26792738657764,449.86944827814386,33.601520891566224,0.08072089796233868,0.08072089796233868,0.08072089796233868
EleutherAI/pythia-410m-deduped,attention.dense,spectral_norm,0,1,0->1,0.16604001385470227,0.16604001385470227,0.0,0.0,0.0,0.0
EleutherAI/pythia-410m-deduped,attention.dense,spectral_norm,1,2,1->2,0.16604001385470227,0.16603643447160718,-3.5793830950869854e-06,-2.1557352423480658e-05,-2.1557352423480658e-05,2.1557352423480658e-05
EleutherAI/pythia-410m-deduped,attention.dense,spectral_norm,2,4,2->4,0.16603643447160718,0.16603722733755902,7.928659518374737e-07,4.775252819394175e-06,4.775252819394175e-06,4.775252819394175e-06
EleutherAI/pythia-410m-deduped,attention.dense,spectral_norm,4,8,4->8,0.16603722733755902,0.16603972079853213,2.493460973113093e-06,1.5017481399088827e-05,1.5017481399088827e-05,1.5017481399088827e-05
EleutherAI/pythia-410m-deduped,attention.dense,spectral_norm,8,16,8->16,0.16603972079853213,0.16603881679475305,-9.040037790841726e-07,-5.444503126909136e-06,-5.444503126909136e-06,5.444503126909136e-06
EleutherAI/pythia-410m-deduped,attention.dense,spectral_norm,16,32,16->32,0.16603881679475305,0.16604348396261528,4.667167862237864e-06,2.8108896174435045e-05,2.8108896174435045e-05,2.8108896174435045e-05
EleutherAI/pythia-410m-deduped,attention.dense,spectral_norm,32,64,32->64,0.16604348396261528,0.1660799154390891,3.643147647380829e-05,0.00021940925114406434,0.00021940925114406434,0.00021940925114406434
EleutherAI/pythia-410m-deduped,attention.dense,spectral_norm,64,128,64->128,0.1660799154390891,0.16675193545718983,0.0006720200181007385,0.004046365367660365,0.004046365367660365,0.004046365367660365
EleutherAI/pythia-410m-deduped,attention.dense,spectral_norm,128,256,128->256,0.16675193545718983,0.17943780993421868,0.012685874477028847,0.07607632524427047,0.07607632524427047,0.07607632524427047
EleutherAI/pythia-410m-deduped,attention.dense,spectral_norm,256,512,256->512,0.17943780993421868,0.2623347230255604,0.0828969130913417,0.4619813021640726,0.4619813021640726,0.4619813021640726
EleutherAI/pythia-410m-deduped,attention.dense,spectral_norm,512,1000,512->1000,0.2623347230255604,0.4266275266806285,0.1642928036550681,0.6262716645346034,0.6262716645346034,0.6262716645346034
EleutherAI/pythia-410m-deduped,attention.dense,spectral_norm,1000,2000,1000->2000,0.4266275266806285,0.8969295844435692,0.4703020577629407,1.102371573210522,1.102371573210522,1.102371573210522
EleutherAI/pythia-410m-deduped,attention.dense,spectral_norm,2000,3000,2000->3000,0.8969295844435692,1.0578505496184032,0.160920965174834,0.1794131534578443,0.1794131534578443,0.1794131534578443
EleutherAI/pythia-410m-deduped,attention.dense,spectral_norm,3000,4000,3000->4000,1.0578505496184032,1.245570217569669,0.18771966795126582,0.17745386436562724,0.17745386436562724,0.17745386436562724
EleutherAI/pythia-410m-deduped,attention.dense,spectral_norm,4000,5000,4000->5000,1.245570217569669,1.3989993333816528,0.15342911581198382,0.12317982049316205,0.12317982049316205,0.12317982049316205
EleutherAI/pythia-410m-deduped,attention.dense,spectral_norm,5000,6000,5000->6000,1.3989993333816528,1.540102779865265,0.14110344648361206,0.10086026713282041,0.10086026713282041,0.10086026713282041
EleutherAI/pythia-410m-deduped,attention.dense,spectral_norm,6000,7000,6000->7000,1.540102779865265,1.6609302461147308,0.12082746624946594,0.07845415762443986,0.07845415762443986,0.07845415762443986
EleutherAI/pythia-410m-deduped,attention.dense,spectral_norm,7000,8000,7000->8000,1.6609302461147308,1.7674221396446228,0.10649189352989197,0.06411581327929637,0.06411581327929637,0.06411581327929637
EleutherAI/pythia-410m-deduped,attention.dense,stable_rank,0,1,0->1,258.0068232999203,258.0068232999203,0.0,0.0,-0.0,0.0
EleutherAI/pythia-410m-deduped,attention.dense,stable_rank,1,2,1->2,258.0068232999203,258.01740194801465,0.01057864809433795,4.100142763294577e-05,-4.100142763294577e-05,4.100142763294577e-05
EleutherAI/pythia-410m-deduped,attention.dense,stable_rank,2,4,2->4,258.01740194801465,258.01520917297614,-0.0021927750385088984,-8.49855483371889e-06,8.49855483371889e-06,8.49855483371889e-06
EleutherAI/pythia-410m-deduped,attention.dense,stable_rank,4,8,4->8,258.01520917297614,258.0070192849234,-0.008189888052754668,-3.174188094959956e-05,3.174188094959956e-05,3.174188094959956e-05
EleutherAI/pythia-410m-deduped,attention.dense,stable_rank,8,16,8->16,258.0070192849234,258.01616711737876,0.009147832455369098,3.545575031533111e-05,-3.545575031533111e-05,3.545575031533111e-05
EleutherAI/pythia-410m-deduped,attention.dense,stable_rank,16,32,16->32,258.01616711737876,258.0438700424687,0.027702925089954533,0.00010736895055630987,-0.00010736895055630987,0.00010736895055630987
EleutherAI/pythia-410m-deduped,attention.dense,stable_rank,32,64,32->64,258.0438700424687,258.0589719574266,0.01510191495788149,5.852460263983782e-05,-5.852460263983782e-05,5.852460263983782e-05
EleutherAI/pythia-410m-deduped,attention.dense,stable_rank,64,128,64->128,258.0589719574266,256.32304340351027,-1.7359285539163238,-0.006726867664196936,0.006726867664196936,0.006726867664196936
EleutherAI/pythia-410m-deduped,attention.dense,stable_rank,128,256,128->256,256.32304340351027,227.56355215443145,-28.75949124907882,-0.11220017859964615,0.11220017859964615,0.11220017859964615
EleutherAI/pythia-410m-deduped,attention.dense,stable_rank,256,512,256->512,227.56355215443145,124.393082475719,-103.17046967871245,-0.4533699210702135,0.4533699210702135,0.4533699210702135
EleutherAI/pythia-410m-deduped,attention.dense,stable_rank,512,1000,512->1000,124.393082475719,77.19386700433179,-47.199215471387205,-0.37943601470443433,0.37943601470443433,0.37943601470443433
EleutherAI/pythia-410m-deduped,attention.dense,stable_rank,1000,2000,1000->2000,77.19386700433179,58.739820401525606,-18.454046602806187,-0.2390610461550059,0.2390610461550059,0.2390610461550059
EleutherAI/pythia-410m-deduped,attention.dense,stable_rank,2000,3000,2000->3000,58.739820401525606,81.34682107703212,22.607000675506512,0.38486669725872996,-0.38486669725872996,0.38486669725872996
EleutherAI/pythia-410m-deduped,attention.dense,stable_rank,3000,4000,3000->4000,81.34682107703212,88.80362991481451,7.45680883778239,0.09166687448942848,-0.09166687448942848,0.09166687448942848
EleutherAI/pythia-410m-deduped,attention.dense,stable_rank,4000,5000,4000->5000,88.80362991481451,96.0990534687193,7.295423553904797,0.0821523124775744,-0.0821523124775744,0.0821523124775744
EleutherAI/pythia-410m-deduped,attention.dense,stable_rank,5000,6000,5000->6000,96.0990534687193,99.74114354257098,3.6420900738516764,0.037899333473010284,-0.037899333473010284,0.037899333473010284
EleutherAI/pythia-410m-deduped,attention.dense,stable_rank,6000,7000,6000->7000,99.74114354257098,102.79824572809916,3.05710218552818,0.03065036229731348,-0.03065036229731348,0.03065036229731348
EleutherAI/pythia-410m-deduped,attention.dense,stable_rank,7000,8000,7000->8000,102.79824572809916,105.20226393117439,2.404018203075225,0.023385790156709652,-0.023385790156709652,0.023385790156709652
EleutherAI/pythia-410m-deduped,attention.dense,subspace_stability_topk,1,2,1->2,0.9996861641605695,0.999684656659762,-1.5075008075182694e-06,-1.5079740638229207e-06,1.5079740638229207e-06,1.5079740638229207e-06
EleutherAI/pythia-410m-deduped,attention.dense,subspace_stability_topk,2,4,2->4,0.999684656659762,0.999679796397686,-4.86026207602297e-06,-4.861795210759422e-06,4.861795210759422e-06,4.861795210759422e-06
EleutherAI/pythia-410m-deduped,attention.dense,subspace_stability_topk,4,8,4->8,0.999679796397686,0.9996742233633995,-5.5730342864990234e-06,-5.574819363735967e-06,5.574819363735967e-06,5.574819363735967e-06
EleutherAI/pythia-410m-deduped,attention.dense,subspace_stability_topk,8,16,8->16,0.9996742233633995,0.9989862566192945,-0.0006879667441049842,-0.0006881909406342748,0.0006881909406342748,0.0006881909406342748
EleutherAI/pythia-410m-deduped,attention.dense,subspace_stability_topk,16,32,16->32,0.9989862566192945,0.9983343506852785,-0.0006519059340159838,-0.0006525674699684755,0.0006525674699684755,0.0006525674699684755
EleutherAI/pythia-410m-deduped,attention.dense,subspace_stability_topk,32,64,32->64,0.9983343506852785,0.9951534047722816,-0.003180945912996891,-0.0031862530932750474,0.0031862530932750474,0.0031862530932750474
EleutherAI/pythia-410m-deduped,attention.dense,subspace_stability_topk,64,128,64->128,0.9951534047722816,0.9726661195357641,-0.02248728523651755,-0.022596802793073557,0.022596802793073557,0.022596802793073557
EleutherAI/pythia-410m-deduped,attention.dense,subspace_stability_topk,128,256,128->256,0.9726661195357641,0.8298786853750547,-0.14278743416070938,-0.1468000491563461,0.1468000491563461,0.1468000491563461
EleutherAI/pythia-410m-deduped,attention.dense,subspace_stability_topk,256,512,256->512,0.8298786853750547,0.38572220131754875,-0.44415648405750596,-0.5352065210064276,0.5352065210064276,0.5352065210064276
EleutherAI/pythia-410m-deduped,attention.dense,subspace_stability_topk,512,1000,512->1000,0.38572220131754875,0.4642640600601832,0.07854185874263447,0.2036228624490574,-0.2036228624490574,0.2036228624490574
EleutherAI/pythia-410m-deduped,attention.dense,subspace_stability_topk,1000,2000,1000->2000,0.4642640600601832,0.4662435073405504,0.001979447280367197,0.004263623766410725,-0.004263623766410725,0.004263623766410725
EleutherAI/pythia-410m-deduped,attention.dense,subspace_stability_topk,2000,3000,2000->3000,0.4662435073405504,0.7235568736990293,0.2573133663584789,0.5518862189108876,-0.5518862189108876,0.5518862189108876
EleutherAI/pythia-410m-deduped,attention.dense,subspace_stability_topk,3000,4000,3000->4000,0.7235568736990293,0.8101407860716184,0.08658391237258911,0.11966428005835639,-0.11966428005835639,0.11966428005835639
EleutherAI/pythia-410m-deduped,attention.dense,subspace_stability_topk,4000,5000,4000->5000,0.8101407860716184,0.866945835451285,0.05680504937966657,0.0701175034712729,-0.0701175034712729,0.0701175034712729
EleutherAI/pythia-410m-deduped,attention.dense,subspace_stability_topk,5000,6000,5000->6000,0.866945835451285,0.952049009501934,0.08510317405064904,0.0981643495712172,-0.0981643495712172,0.0981643495712172
EleutherAI/pythia-410m-deduped,attention.dense,subspace_stability_topk,6000,7000,6000->7000,0.952049009501934,0.9590407634774843,0.006991753975550297,0.007343901317854109,-0.007343901317854109,0.007343901317854109
EleutherAI/pythia-410m-deduped,attention.dense,subspace_stability_topk,7000,8000,7000->8000,0.9590407634774843,0.9585034151872,-0.0005373482902844007,-0.0005602976544348481,0.0005602976544348481,0.0005602976544348481
EleutherAI/pythia-410m-deduped,attention.query_key_value,alpha_tail_frac_0.2,0,1,0->1,6.9636914054898895,6.9636914054898895,0.0,0.0,0.0,0.0
EleutherAI/pythia-410m-deduped,attention.query_key_value,alpha_tail_frac_0.2,1,2,1->2,6.9636914054898895,6.9636522446539395,-3.916083595001396e-05,-5.623574289799163e-06,-5.623574289799163e-06,5.623574289799163e-06
EleutherAI/pythia-410m-deduped,attention.query_key_value,alpha_tail_frac_0.2,2,4,2->4,6.9636522446539395,6.963690171541104,3.79268871641969e-05,5.4464074068759354e-06,5.4464074068759354e-06,5.4464074068759354e-06
EleutherAI/pythia-410m-deduped,attention.query_key_value,alpha_tail_frac_0.2,4,8,4->8,6.963690171541104,6.963615984801433,-7.418673967052314e-05,-1.0653365937171576e-05,-1.0653365937171576e-05,1.0653365937171576e-05
EleutherAI/pythia-410m-deduped,attention.query_key_value,alpha_tail_frac_0.2,8,16,8->16,6.963615984801433,6.9637131485557076,9.71637542743764e-05,1.3953060376452258e-05,1.3953060376452258e-05,1.3953060376452258e-05
EleutherAI/pythia-410m-deduped,attention.query_key_value,alpha_tail_frac_0.2,16,32,16->32,6.9637131485557076,6.963660471856002,-5.267669970532296e-05,-7.564455712286294e-06,-7.564455712286294e-06,7.564455712286294e-06
EleutherAI/pythia-410m-deduped,attention.query_key_value,alpha_tail_frac_0.2,32,64,32->64,6.963660471856002,6.963574435655832,-8.603620017044733e-05,-1.2355025136299332e-05,-1.2355025136299332e-05,1.2355025136299332e-05
EleutherAI/pythia-410m-deduped,attention.query_key_value,alpha_tail_frac_0.2,64,128,64->128,6.963574435655832,6.96337155936052,-0.0002028762953116825,-2.9133930740060568e-05,-2.9133930740060568e-05,2.9133930740060568e-05
EleutherAI/pythia-410m-deduped,attention.query_key_value,alpha_tail_frac_0.2,128,256,128->256,6.96337155936052,6.927215430905144,-0.03615612845537619,-0.005192330776427991,-0.005192330776427991,0.005192330776427991
EleutherAI/pythia-410m-deduped,attention.query_key_value,alpha_tail_frac_0.2,256,512,256->512,6.927215430905144,6.1675869760642925,-0.7596284548408514,-0.10965855796136038,-0.10965855796136038,0.10965855796136038
EleutherAI/pythia-410m-deduped,attention.query_key_value,alpha_tail_frac_0.2,512,1000,512->1000,6.1675869760642925,4.323192664033132,-1.8443943120311603,-0.29904634003358965,-0.29904634003358965,0.29904634003358965
EleutherAI/pythia-410m-deduped,attention.query_key_value,alpha_tail_frac_0.2,1000,2000,1000->2000,4.323192664033132,2.830834654555984,-1.4923580094771483,-0.3451981268131995,-0.3451981268131995,0.3451981268131995
EleutherAI/pythia-410m-deduped,attention.query_key_value,alpha_tail_frac_0.2,2000,3000,2000->3000,2.830834654555984,2.4678695159091752,-0.3629651386468087,-0.12821841715923585,-0.12821841715923585,0.12821841715923585
EleutherAI/pythia-410m-deduped,attention.query_key_value,alpha_tail_frac_0.2,3000,4000,3000->4000,2.4678695159091752,2.302972745292945,-0.1648967706162301,-0.06681745917000578,-0.06681745917000578,0.06681745917000578
EleutherAI/pythia-410m-deduped,attention.query_key_value,alpha_tail_frac_0.2,4000,5000,4000->5000,2.302972745292945,2.2320700444005204,-0.07090270089242479,-0.03078746851751168,-0.03078746851751168,0.03078746851751168
EleutherAI/pythia-410m-deduped,attention.query_key_value,alpha_tail_frac_0.2,5000,6000,5000->6000,2.2320700444005204,2.1986687359284884,-0.03340130847203193,-0.014964274331716926,-0.014964274331716926,0.014964274331716926
EleutherAI/pythia-410m-deduped,attention.query_key_value,alpha_tail_frac_0.2,6000,7000,6000->7000,2.1986687359284884,2.185222081153683,-0.013446654774805555,-0.00611581660987278,-0.00611581660987278,0.00611581660987278
EleutherAI/pythia-410m-deduped,attention.query_key_value,alpha_tail_frac_0.2,7000,8000,7000->8000,2.185222081153683,2.1806468178713,-0.004575263282383002,-0.0020937292011827965,-0.0020937292011827965,0.0020937292011827965
EleutherAI/pythia-410m-deduped,attention.query_key_value,alpha_tail_frac_0.3,0,1,0->1,5.019491923106842,5.019491923106842,0.0,0.0,-0.0,0.0
EleutherAI/pythia-410m-deduped,attention.query_key_value,alpha_tail_frac_0.3,1,2,1->2,5.019491923106842,5.019457098808224,-3.482429861811909e-05,-6.9378134583305514e-06,6.9378134583305514e-06,6.9378134583305514e-06
EleutherAI/pythia-410m-deduped,attention.query_key_value,alpha_tail_frac_0.3,2,4,2->4,5.019457098808224,5.019493826459471,3.6727651247403514e-05,7.317056511174583e-06,-7.317056511174583e-06,7.317056511174583e-06
EleutherAI/pythia-410m-deduped,attention.query_key_value,alpha_tail_frac_0.3,4,8,4->8,5.019493826459471,5.019460185555574,-3.3640903897236285e-05,-6.702051055406594e-06,6.702051055406594e-06,6.702051055406594e-06
EleutherAI/pythia-410m-deduped,attention.query_key_value,alpha_tail_frac_0.3,8,16,8->16,5.019460185555574,5.019476470960069,1.6285404495164357e-05,3.244453366125979e-06,-3.244453366125979e-06,3.244453366125979e-06
EleutherAI/pythia-410m-deduped,attention.query_key_value,alpha_tail_frac_0.3,16,32,16->32,5.019476470960069,5.019482292916088,5.821956018614571e-06,1.1598731565524905e-06,-1.1598731565524905e-06,1.1598731565524905e-06
EleutherAI/pythia-410m-deduped,attention.query_key_value,alpha_tail_frac_0.3,32,64,32->64,5.019482292916088,5.019465596146387,-1.6696769701063374e-05,-3.3263927884801827e-06,3.3263927884801827e-06,3.3263927884801827e-06
EleutherAI/pythia-410m-deduped,attention.query_key_value,alpha_tail_frac_0.3,64,128,64->128,5.019465596146387,5.0190588241761125,-0.0004067719702742778,-8.103889995510465e-05,8.103889995510465e-05,8.103889995510465e-05
EleutherAI/pythia-410m-deduped,attention.query_key_value,alpha_tail_frac_0.3,128,256,128->256,5.0190588241761125,5.006909588022517,-0.01214923615359531,-0.002420620395017428,0.002420620395017428,0.002420620395017428
EleutherAI/pythia-410m-deduped,attention.query_key_value,alpha_tail_frac_0.3,256,512,256->512,5.006909588022517,4.788576159025339,-0.21833342899717856,-0.04360642531261802,0.04360642531261802,0.04360642531261802
EleutherAI/pythia-410m-deduped,attention.query_key_value,alpha_tail_frac_0.3,512,1000,512->1000,4.788576159025339,3.9598340254503657,-0.828742133574973,-0.17306650370649657,0.17306650370649657,0.17306650370649657
EleutherAI/pythia-410m-deduped,attention.query_key_value,alpha_tail_frac_0.3,1000,2000,1000->2000,3.9598340254503657,2.8624811202770584,-1.0973529051733073,-0.2771209343927551,0.2771209343927551,0.2771209343927551
EleutherAI/pythia-410m-deduped,attention.query_key_value,alpha_tail_frac_0.3,2000,3000,2000->3000,2.8624811202770584,2.488250749769253,-0.37423037050780517,-0.13073636289047483,0.13073636289047483,0.13073636289047483
EleutherAI/pythia-410m-deduped,attention.query_key_value,alpha_tail_frac_0.3,3000,4000,3000->4000,2.488250749769253,2.2908834892035252,-0.19736726056572795,-0.07931968294752906,0.07931968294752906,0.07931968294752906
EleutherAI/pythia-410m-deduped,attention.query_key_value,alpha_tail_frac_0.3,4000,5000,4000->5000,2.2908834892035252,2.186385001979023,-0.10449848722450206,-0.045614928789236495,0.045614928789236495,0.045614928789236495
EleutherAI/pythia-410m-deduped,attention.query_key_value,alpha_tail_frac_0.3,5000,6000,5000->6000,2.186385001979023,2.1262608866162185,-0.06012411536280471,-0.027499326654891704,0.027499326654891704,0.027499326654891704
EleutherAI/pythia-410m-deduped,attention.query_key_value,alpha_tail_frac_0.3,6000,7000,6000->7000,2.1262608866162185,2.0917903305307797,-0.03447055608543881,-0.016211818738894195,0.016211818738894195,0.016211818738894195
EleutherAI/pythia-410m-deduped,attention.query_key_value,alpha_tail_frac_0.3,7000,8000,7000->8000,2.0917903305307797,2.072226103915922,-0.01956422661485746,-0.009352862153198594,0.009352862153198594,0.009352862153198594
EleutherAI/pythia-410m-deduped,attention.query_key_value,alpha_tail_frac_0.5,0,1,0->1,3.1710167290550246,3.1710167290550246,0.0,0.0,0.0,0.0
EleutherAI/pythia-410m-deduped,attention.query_key_value,alpha_tail_frac_0.5,1,2,1->2,3.1710167290550246,3.171023555254442,6.826199417275802e-06,2.1526847697545525e-06,2.1526847697545525e-06,2.1526847697545525e-06
EleutherAI/pythia-410m-deduped,attention.query_key_value,alpha_tail_frac_0.5,2,4,2->4,3.171023555254442,3.1710157497530616,-7.805501380353519e-06,-2.461508482779071e-06,-2.461508482779071e-06,2.461508482779071e-06
EleutherAI/pythia-410m-deduped,attention.query_key_value,alpha_tail_frac_0.5,4,8,4->8,3.1710157497530616,3.1710006191174167,-1.5130635644844403e-05,-4.771542256142345e-06,-4.771542256142345e-06,4.771542256142345e-06
EleutherAI/pythia-410m-deduped,attention.query_key_value,alpha_tail_frac_0.5,8,16,8->16,3.1710006191174167,3.171001082867829,4.6375041229396174e-07,1.4624734208437049e-07,1.4624734208437049e-07,1.4624734208437049e-07
EleutherAI/pythia-410m-deduped,attention.query_key_value,alpha_tail_frac_0.5,16,32,16->32,3.171001082867829,3.1710206662854854,1.958341765639915e-05,6.175783969989024e-06,6.175783969989024e-06,6.175783969989024e-06
EleutherAI/pythia-410m-deduped,attention.query_key_value,alpha_tail_frac_0.5,32,64,32->64,3.1710206662854854,3.1710320845964577,1.1418310972288737e-05,3.6008314589953385e-06,3.6008314589953385e-06,3.6008314589953385e-06
EleutherAI/pythia-410m-deduped,attention.query_key_value,alpha_tail_frac_0.5,64,128,64->128,3.1710320845964577,3.170941905855342,-9.017874111583168e-05,-2.8438293498780317e-05,-2.8438293498780317e-05,2.8438293498780317e-05
EleutherAI/pythia-410m-deduped,attention.query_key_value,alpha_tail_frac_0.5,128,256,128->256,3.170941905855342,3.1681626046910836,-0.0027793011642582854,-0.000876490723190247,-0.000876490723190247,0.000876490723190247
EleutherAI/pythia-410m-deduped,attention.query_key_value,alpha_tail_frac_0.5,256,512,256->512,3.1681626046910836,3.1409537662749902,-0.02720883841609334,-0.008588207680943127,-0.008588207680943127,0.008588207680943127
EleutherAI/pythia-410m-deduped,attention.query_key_value,alpha_tail_frac_0.5,512,1000,512->1000,3.1409537662749902,2.954235695408677,-0.1867180708663132,-0.05944629713148939,-0.05944629713148939,0.05944629713148939
EleutherAI/pythia-410m-deduped,attention.query_key_value,alpha_tail_frac_0.5,1000,2000,1000->2000,2.954235695408677,2.494854118745081,-0.459381576663596,-0.15549929796643783,-0.15549929796643783,0.15549929796643783
EleutherAI/pythia-410m-deduped,attention.query_key_value,alpha_tail_frac_0.5,2000,3000,2000->3000,2.494854118745081,2.237845979437155,-0.257008139307926,-0.10301529751851736,-0.10301529751851736,0.10301529751851736
EleutherAI/pythia-410m-deduped,attention.query_key_value,alpha_tail_frac_0.5,3000,4000,3000->4000,2.237845979437155,2.0676433265831946,-0.1702026528539604,-0.07605646430443455,-0.07605646430443455,0.07605646430443455
EleutherAI/pythia-410m-deduped,attention.query_key_value,alpha_tail_frac_0.5,4000,5000,4000->5000,2.0676433265831946,1.9569569510495424,-0.11068637553365224,-0.05353262533751857,-0.05353262533751857,0.05353262533751857
EleutherAI/pythia-410m-deduped,attention.query_key_value,alpha_tail_frac_0.5,5000,6000,5000->6000,1.9569569510495424,1.8812048861593949,-0.07575206489014752,-0.03870911153639939,-0.03870911153639939,0.03870911153639939
EleutherAI/pythia-410m-deduped,attention.query_key_value,alpha_tail_frac_0.5,6000,7000,6000->7000,1.8812048861593949,1.8287400829278087,-0.0524648032315862,-0.02788893629692229,-0.02788893629692229,0.02788893629692229
EleutherAI/pythia-410m-deduped,attention.query_key_value,alpha_tail_frac_0.5,7000,8000,7000->8000,1.8287400829278087,1.7928797866461423,-0.035860296281666315,-0.01960929090821614,-0.01960929090821614,0.01960929090821614
EleutherAI/pythia-410m-deduped,attention.query_key_value,effective_rank,0,1,0->1,976.5178689840221,976.5178689840221,0.0,0.0,-0.0,0.0
EleutherAI/pythia-410m-deduped,attention.query_key_value,effective_rank,1,2,1->2,976.5178689840221,976.5177996592028,-6.93248193783802e-05,-7.09918595248096e-08,7.09918595248096e-08,7.09918595248096e-08
EleutherAI/pythia-410m-deduped,attention.query_key_value,effective_rank,2,4,2->4,976.5177996592028,976.5179095494482,0.00010989024542595871,1.1253276229507486e-07,-1.1253276229507486e-07,1.1253276229507486e-07
EleutherAI/pythia-410m-deduped,attention.query_key_value,effective_rank,4,8,4->8,976.5179095494482,976.5179535792763,4.4029828131897375e-05,4.5088602780682315e-08,-4.5088602780682315e-08,4.5088602780682315e-08
EleutherAI/pythia-410m-deduped,attention.query_key_value,effective_rank,8,16,8->16,976.5179535792763,976.5178407031757,-0.00011287610061572195,-1.1559039974840386e-07,1.1559039974840386e-07,1.1559039974840386e-07
EleutherAI/pythia-410m-deduped,attention.query_key_value,effective_rank,16,32,16->32,976.5178407031757,976.5178082195533,-3.248362236263347e-05,-3.326475053363333e-08,3.326475053363333e-08,3.326475053363333e-08
EleutherAI/pythia-410m-deduped,attention.query_key_value,effective_rank,32,64,32->64,976.5178082195533,976.5173497937262,-0.0004584258271052022,-4.694495310239468e-07,4.694495310239468e-07,4.694495310239468e-07
EleutherAI/pythia-410m-deduped,attention.query_key_value,effective_rank,64,128,64->128,976.5173497937262,976.5143309999418,-0.003018793784463014,-3.0913877619283296e-06,3.0913877619283296e-06,3.0913877619283296e-06
EleutherAI/pythia-410m-deduped,attention.query_key_value,effective_rank,128,256,128->256,976.5143309999418,976.4163247697628,-0.09800623017895305,-0.00010036333013013281,0.00010036333013013281,0.00010036333013013281
EleutherAI/pythia-410m-deduped,attention.query_key_value,effective_rank,256,512,256->512,976.4163247697628,975.6429113701876,-0.7734133995752472,-0.000792093884499131,0.000792093884499131,0.000792093884499131
EleutherAI/pythia-410m-deduped,attention.query_key_value,effective_rank,512,1000,512->1000,975.6429113701876,972.3043484630157,-3.3385629071718768,-0.0034219106891098237,0.0034219106891098237,0.0034219106891098237
EleutherAI/pythia-410m-deduped,attention.query_key_value,effective_rank,1000,2000,1000->2000,972.3043484630157,962.4158887298286,-9.88845973318712,-0.010170128055910103,0.010170128055910103,0.010170128055910103
EleutherAI/pythia-410m-deduped,attention.query_key_value,effective_rank,2000,3000,2000->3000,962.4158887298286,954.159330646403,-8.256558083425602,-0.00857899186839318,0.00857899186839318,0.00857899186839318
EleutherAI/pythia-410m-deduped,attention.query_key_value,effective_rank,3000,4000,3000->4000,954.159330646403,946.7116306774361,-7.447699968966845,-0.007805509761059855,0.007805509761059855,0.007805509761059855
EleutherAI/pythia-410m-deduped,attention.query_key_value,effective_rank,4000,5000,4000->5000,946.7116306774361,940.5376445218816,-6.17398615555453,-0.006521506608233618,0.006521506608233618,0.006521506608233618
EleutherAI/pythia-410m-deduped,attention.query_key_value,effective_rank,5000,6000,5000->6000,940.5376445218816,935.3283699571231,-5.209274564758516,-0.005538613573948572,0.005538613573948572,0.005538613573948572
EleutherAI/pythia-410m-deduped,attention.query_key_value,effective_rank,6000,7000,6000->7000,935.3283699571231,930.9780725690438,-4.350297388079298,-0.004651091026222927,0.004651091026222927,0.004651091026222927
EleutherAI/pythia-410m-deduped,attention.query_key_value,effective_rank,7000,8000,7000->8000,930.9780725690438,927.4089953548627,-3.5690772141811067,-0.0038336855822309504,0.0038336855822309504,0.0038336855822309504
EleutherAI/pythia-410m-deduped,attention.query_key_value,frobenius_norm,0,1,0->1,35.05288787691169,35.05288787691169,0.0,0.0,0.0,0.0
EleutherAI/pythia-410m-deduped,attention.query_key_value,frobenius_norm,1,2,1->2,35.05288787691169,35.05289310369606,5.226784367096116e-06,1.4911137665603568e-07,1.4911137665603568e-07,1.4911137665603568e-07
EleutherAI/pythia-410m-deduped,attention.query_key_value,frobenius_norm,2,4,2->4,35.05289310369606,35.052832143106066,-6.09605899910548e-05,-1.739102955374181e-06,-1.739102955374181e-06,1.739102955374181e-06
EleutherAI/pythia-410m-deduped,attention.query_key_value,frobenius_norm,4,8,4->8,35.052832143106066,35.05287551548405,4.337237798068827e-05,1.2373430427423306e-06,1.2373430427423306e-06,1.2373430427423306e-06
EleutherAI/pythia-410m-deduped,attention.query_key_value,frobenius_norm,8,16,8->16,35.05287551548405,35.05274582697724,-0.00012968850681005506,-3.6997965189122223e-06,-3.6997965189122223e-06,3.6997965189122223e-06
